3 -0.0762094 -0.156179
4 -0.279736 -0.287017
5 -0.293644 -0.296307
6 -0.32335 -0.319931
7 -0.308052 -0.307143
8 -0.29645 -0.295574
9 -0.19031 -0.191623
10 -0.123215
11 -0.102251
12 -0.175221 -0.173348
13 -0.25743 -0.25901
14 -0.270469 -0.272635
15 -0.275591 -0.277369
16 -0.250968 -0.252404
17 -0.226412 -0.226451
18 -0.169523 -0.168688
