Atom     Average OP     OP stem
M_G1_M M_G1H1_M -0.0010616847757006721 0.00547124734417502
M_G1_M M_G1H2_M -0.18335256192758403 0.005519172693952249
M_G1C3_M M_G1C3H1_M -0.2507693849854553 0.0021423542867904715
M_G1C3_M M_G1C3H2_M -0.23425745448214352 0.002143023259924843
M_G1C4_M M_G1C4H1_M -0.2587735666463624 0.001665040917257472
M_G1C4_M M_G1C4H2_M -0.24421616383225833 0.001696168171935209
M_G1C5_M M_G1C5H1_M -0.2961936891692136 0.001618483935013887
M_G1C5_M M_G1C5H2_M -0.29578584988497897 0.0016621539173436236
M_G1C6_M M_G1C6H1_M -0.3326034970132892 0.0016621852106526315
M_G1C6_M M_G1C6H2_M -0.33132942478869754 0.0016769956179458845
M_G1C7_M M_G1C7H1_M -0.35444494539421134 0.001651365530711771
M_G1C7_M M_G1C7H2_M -0.3544901416286199 0.0016058698900094667
M_G1C8_M M_G1C8H1_M -0.361561735376581 0.0016166504031912769
M_G1C8_M M_G1C8H2_M -0.36312144267271607 0.0016710734231456794
M_G1C9_M M_G1C9H1_M -0.3631590908232221 0.001644694693228483
M_G1C9_M M_G1C9H2_M -0.36419094785843376 0.0016415115833460507
M_G1C10_M M_G1C10H1_M -0.3594210847110068 0.0016518472670929553
M_G1C10_M M_G1C10H2_M -0.35880323861859836 0.0016319230430058135
M_G1C11_M M_G1C11H1_M -0.34926011596207535 0.0017189248048300274
M_G1C11_M M_G1C11H2_M -0.3502601608032982 0.0016088578205806288
M_G1C12_M M_G1C12H1_M -0.3342813511244416 0.0017756533699715572
M_G1C12_M M_G1C12H2_M -0.33523935903320456 0.0016435021713411264
M_G1C13_M M_G1C13H1_M -0.3146891158552879 0.0017334198370179857
M_G1C13_M M_G1C13H2_M -0.3147013638786083 0.0017650137593783293
M_G1C14_M M_G1C14H1_M -0.28666476579189537 0.0017988050718679414
M_G1C14_M M_G1C14H2_M -0.28625187393539536 0.0018394924338861495
M_G1C15_M M_G1C15H1_M -0.24680703267873003 0.0017391106092886578
M_G1C15_M M_G1C15H2_M -0.24757038074181748 0.0017321637506663619
M_G1C16_M M_G1C16H1_M -0.18322161982503332 0.0014890787738646733
M_G1C16_M M_G1C16H2_M -0.18311037265843289 0.0015845062186058913
M_G1C17_M M_G1C17H1_M -0.04544399036008649 0.0010151889919203477
M_G1C17_M M_G1C17H2_M -0.04548603164297781 0.001026810014052789
M_G1C17_M M_G1C17H3_M -0.046207225774967796 0.000977113154171108
M_G2_M M_G2H1_M -0.2114494250398017 0.005122889361675175
M_G2C3_M M_G2C3H1_M -0.20352802524325894 0.0022941604080508626
M_G2C3_M M_G2C3H2_M -0.14292486107987132 0.003628700228775174
M_G2C4_M M_G2C4H1_M -0.25606261648344203 0.002105473316822356
M_G2C4_M M_G2C4H2_M -0.2536514755466649 0.0019487206186216814
M_G2C5_M M_G2C5H1_M -0.2682154462556432 0.0016536768832571993
M_G2C5_M M_G2C5H2_M -0.25847243459186897 0.0016268987958972519
M_G2C6_M M_G2C6H1_M -0.29852394610013094 0.0016081564570818792
M_G2C6_M M_G2C6H2_M -0.291770544612645 0.0016710727761444551
M_G2C7_M M_G2C7H1_M -0.2938229160218072 0.0016932976792685876
M_G2C7_M M_G2C7H2_M -0.2902208925043208 0.001766970076641996
M_G2C8_M M_G2C8H1_M -0.28264322650989643 0.0016241882360954396
M_G2C8_M M_G2C8H2_M -0.28056720110564215 0.0017080544191599442
M_G2C9_M M_G2C9H1_M -0.18166368826022128 0.0015566499653673874
M_G2C9_M M_G2C9H2_M -0.18242829494214502 0.0015962093496869985
M_G2C10_M M_G2C10H1_M -0.13307654751029896 0.00145649184873707
M_G2C11_M M_G2C11H1_M -0.11389644931675035 0.0013069628314620377
M_G2C12_M M_G2C12H1_M -0.16806847898090274 0.0017131688528119874
M_G2C12_M M_G2C12H2_M -0.16664797237706327 0.0016285971094989595
M_G2C13_M M_G2C13H1_M -0.2582374470267157 0.0019420060347214183
M_G2C13_M M_G2C13H2_M -0.25802723968299157 0.001919610709151588
M_G2C14_M M_G2C14H1_M -0.2726779912977149 0.001925702385841018
M_G2C14_M M_G2C14H2_M -0.2730165067205189 0.0019039230702073502
M_G2C15_M M_G2C15H1_M -0.2801792345407662 0.001867380060529954
M_G2C15_M M_G2C15H2_M -0.28018415491499493 0.001861531931913576
M_G2C16_M M_G2C16H1_M -0.25816395983526236 0.0018599699401988933
M_G2C16_M M_G2C16H2_M -0.2571683706475185 0.0018704359686784553
M_G2C17_M M_G2C17H1_M -0.23231964058083412 0.0017356491286220626
M_G2C17_M M_G2C17H2_M -0.23353188538245906 0.0017832815362162813
M_G2C18_M M_G2C18H1_M -0.16905835009713685 0.001513430320138648
M_G2C18_M M_G2C18H2_M -0.1676092163568906 0.0015104755831121402
M_G2C19_M M_G2C19H1_M -0.05543719011209991 0.0010477451165496613
M_G2C19_M M_G2C19H2_M -0.0554255324468947 0.0010465794895119969
M_G2C19_M M_G2C19H3_M -0.0531773698528407 0.0009729941069146304
M_G3_M M_G3H1_M -0.2422586053322951 0.0041408129667459695
M_G3_M M_G3H2_M -0.13911579883845593 0.005126486320843323
M_G3C4_M M_G3C4H1_M 0.05382645750122372 0.003923506272087531
M_G3C4_M M_G3C4H2_M 0.03491476486073113 0.0034026189272828495
M_G3C5_M M_G3C5H1_M 0.0067025895967883255 0.0035397966757757873
M_G3C5_M M_G3C5H2_M 0.03710859476714807 0.004124325234093482
M_G3N6C1_M M_G3N6C1H1_M -0.01216207234252771 0.001039464662263084
