0   15   50
0   -0.040415   -0.102964
0   -0.041128   -0.121442
0   -0.052324   -0.169807
0   -0.05758   -0.194712
0   -0.067877   -0.215093
0   -0.073375   -0.22851
0   -0.079839   -0.238481
0   -0.080631   -0.239406
0   -0.082115   -0.241922
0   -0.080552   -0.232952
0   -0.076741   -0.226987
0   -0.06788   -0.209181
0   -0.0588076   -0.188599
0   -0.0456503   -0.149781
