0   15   50
-0.162337   -0.211275   -0.269339
-0.190377   -0.242358   -0.321538
-0.182787   -0.244347   -0.354904
-0.196989   -0.258186   -0.388369
-0.194489   -0.261974   -0.407011
-0.195076   -0.26542   -0.419036
-0.182285   -0.260056   -0.419756
-0.175872   -0.255339   -0.415601
-0.158084   -0.241018   -0.400363
-0.147732   -0.226975   -0.381976
-0.128189   -0.205097   -0.354581
-0.115062   -0.184307   -0.325148
-0.0941302   -0.153892   -0.282144
-0.077843   -0.124384   -0.22847
