2 -0.0015104815789473685 -0.22846115789473684
3 -0.002406128951735077 -0.18515489461018747
4 -0.0028534789495557877 -0.2193918947394944
5 -0.0035941368442942156 -0.19853568421313672
6 -0.003713065785330153 -0.2114205790667214
7 -0.004132081581137648 -0.19358915789733322
8 -0.00412738947587421 -0.19316494737101575
9 -0.004241428949558923 -0.17465689473938872
10 -0.00409200789620916 -0.1680277894111107
11 -0.003957813160084589 -0.14906731579196597
12 -0.003712797372142324 -0.13689873674287137
13 -0.0033063105226053915 -0.11684805271686419
14 -0.002737646836232153 -0.10117188438135408
15 -0.001901413158534178 -0.07179031576229743
