0   11   44    50    56
0   0   0    0   0
0   0.0895201   0.227446    0   0.240351
0   -0.029159   -0.130818    -0.151997   -0.146091
0   -0.03205   -0.158021    -0.19033   -0.187691
0   -0.035511   -0.177788    -0.209471   -0.213304
0   -0.03845   -0.193117    -0.223454   -0.230449
0   -0.038728   -0.202368    -0.233356   -0.241501
0   -0.040562   -0.207964    -0.239431   -0.246252
0   -0.039905   -0.212099    -0.242466   -0.248574
0   -0.037903   -0.210916    -0.24041   -0.243877
0   0.221587   0.494393    0   0.47764
0   -0.034014   -0.199544    -0.224873   -0.219929
0   -0.028893   -0.18263    -0.205673   -0.193813
0   -0.0209772   -0.155366    -0.175067   -0.157975
0   -0.015694   -0.11426    -0.128329   -0.10983
