0   15   50
-0.17725   -0.217665   -0.280214
-0.199892   -0.24102   -0.321334
-0.197161   -0.249485   -0.366968
-0.201347   -0.258927   -0.396059
-0.197376   -0.265253   -0.412469
-0.193952   -0.267327   -0.422462
-0.182964   -0.262803   -0.421445
-0.175715   -0.256346   -0.415121
-0.15937   -0.241485   -0.401292
-0.14796   -0.228512   -0.380912
-0.129237   -0.205978   -0.356224
-0.117018   -0.184898   -0.326199
-0.0955814   -0.154389   -0.28418
-0.0779827   -0.123633   -0.227764
