3 -0.0811761 -0.147075
4 -0.277546 -0.279365
5 -0.289399 -0.292174
6 -0.317932 -0.315031
7 -0.301658 -0.302058
8 -0.289055 -0.289933
9 -0.184945 -0.186055
10 -0.117012
11 -0.101563
12 -0.174257 -0.171741
13 -0.254817 -0.254902
14 -0.267731 -0.268457
15 -0.273501 -0.273784
16 -0.248967 -0.248779
17 -0.223553 -0.223828
18 -0.168326 -0.167841
